id,created_at,text
838031095811670016,2017-03-04 14:19:17,b'SADL \xe2\x80\x93 Semantic Application Design Language https://t.co/YDdQ2Op3jF'
836426991079473153,2017-02-28 04:05:09,b'Context-Dependent Privacy and Security Management on Mobile Devices https://t.co/fcqXqH7kMR'
835098528997335041,2017-02-24 12:06:19,"b'RT @umbccsee: UMBC Cyber Dawgs to hold student cybersecurity competition on Saturday, March 11 -  https://t.co/OZrgmJVqnL https://t.co/4fNa\xe2\x80\xa6'"
812292441441206272,2016-12-23 13:43:04,"b'Poster: J. Sleeman et al., Advanced Large Scale Cross Domain Temporal Topic Modeling..., AGU Fall Meeting, Dec. 2016 https://t.co/6GCmilZHft'"
811670740265213952,2016-12-21 20:32:39,b'Test https://t.co/4CzfmZ95oe'
810643343197765632,2016-12-19 00:30:08,b'this is a test https://t.co/pDQ3kUJbqp'
805942199531802625,2016-12-06 01:09:28,b'RT @umbccsee: It\xe2\x80\x99s @CSEdWeek! Stop by Main St at #UMBC Commons between 11 and 2 Wed or Thr to learn some coding &amp; computing skills https://\xe2\x80\xa6'
803786901278904320,2016-11-30 02:25:05,"b'Ankur Padia, PhD proposal, Dealing with Dubious Facts in Knowledge Graphs, 1pm Wed 30 Nov 2016, ITE 325b, #EBQ #UMBC https://t.co/70RLVE5IWW'"
803264596614053888,2016-11-28 15:49:38,"b'This weeks #UMBC #EBQ meeting: Muhammad Mahbubur on understanding large documents, such as business RFPs. https://t.co/X6YC45bmfZ'"
802569519759818752,2016-11-26 17:47:39,"b'Sandeep Nair PhD proposal, Cognitive Analytics Framework to Secure the Internet of Things, 1p Mon 11/28 #UMBC #EBQ https://t.co/jzLndmrWWl'"
801089810542850048,2016-11-22 15:47:49,"b""Ankur Padia on identifying and managing 'dubious facts' extracted from text &amp; added to a knowledge graph https://t.co/ryj9ZWmdIn #UMBC #ebq"""
800046126544158720,2016-11-19 18:40:35,b'Dynamic Topic Modeling to Infer the Influence of Research Citations on IPCC Assessment Reports https://t.co/Z43vKldjwi'
795982614549196800,2016-11-08 13:33:38,"b'Prajit Das on capturing policies for fine-grained access control on mobile devices, 11:30 Nov 8, ITE346 #umbc #ebu https://t.co/LXPTGWNDGS'"
795310233446977536,2016-11-06 17:01:50,"b'Inferring Relations in Knowledge Graphs with Tensor Decomposition, Ankur Padia, Kostantinos Kalpakis and Tim Finin,\xe2\x80\xa6 https://t.co/9kfyiLpj7y'"
791245736407076864,2016-10-26 11:50:58,"b'RT @UMBC: Mark your calendar: Pres Hrabowski + UMBC alumni to discuss growing the cybersecurity workforce in @NGCnews livestream, Friday 10\xe2\x80\xa6'"
788013740545437696,2016-10-17 13:48:10,"b'Sudip Mittal on Knowledge for Cybersecurity, 11:30am Tuesday 18 October, 2016 #UMBC #ebiquity https://t.co/z0UxcnGf86'"
788011575642824705,2016-10-17 13:39:34,b'test https://t.co/TPgL0mBvoq'
788008025965465601,2016-10-17 13:25:28,"b'Sudip Mittal on Knowledge for Cybersecurity, 11:30am Tuesday 18 October, 2016 #UMBC #ebiquity https://t.co/Mx77ShIvTT'"
745609254506201088,2016-06-22 13:27:53,"b'Paper: Piyush Nimbalkar et al, Semantic Interpretation of Structured Log Files, IEEE Information Reuse &amp; Integration https://t.co/2zhg75RKWF'"
735176035227054080,2016-05-24 18:30:00,"b'Vaishali  Narkhede et al., Managing Cloud Storage Obliviously, IEEE Int. Conference on Cloud Computing, June 2016 https://t.co/gvGSYqVM2F'"
734576269459894275,2016-05-23 02:46:45,"b'Aditi Gupta et. al., Streamlining Management of Multiple Cloud Services, IEEE Conf. on Cloud Computing, June 2016 https://t.co/CwA1W4grX1'"
733644047928135680,2016-05-20 13:02:26,"b'Other Times, Other Values: Leveraging Attribute History to Link User Profiles across Online Social Networks, 2015 https://t.co/xtuTlhJwT0'"
730880347106332672,2016-05-12 22:00:28,"b'Talk: Dr. Mitsunori Ogihara (Miami), Topic Modeling for Analyzing Document Collection, 11am Mon May 16 #UMBC https://t.co/0YSJgL4ipp'"
729369648693690369,2016-05-08 17:57:29,b'paper: OBD SecureAlert: An Anomaly Detection System for Vehicles https://t.co/8ZPVDGle2m'
728945449797865472,2016-05-07 13:51:53,b'Automatic Extraction of Metrics from SLAs for Cloud Service Management https://t.co/cFLi2kAHVz'
727307401645445121,2016-05-03 01:22:51,b'chmod 000 Freebase https://t.co/LVlvt0QVR5'
726882265314263040,2016-05-01 21:13:31,"b'Clare Grasso, Representing and Reasoning with Temporal Properties/Relations in OWL/RDF, 10:30am Mon May 2 #UMBC https://t.co/7rzfG5Kd07'"
724436465850167296,2016-04-25 03:14:47,"b'Tim Blattner talk: A Hybrid Task Graph Scheduler API, 10:30am Mon. April 25, ITE 346, #UMBC #CSEE https://t.co/pMkzisiXm1'"
722276825301458944,2016-04-19 04:13:09,"b'Context-Sensitive Policy Based Security in Internet of Things, IEEE Workshop on Smart Service Systems #UMBC https://t.co/0pCXJLwQkn'"
716638258927693824,2016-04-03 14:47:30,"b'Vaishali Narkhede, Policies For Oblivious Cloud Storage\nUsing Semantic Web Technologies, 10:30am Mon 4/4, #UMBC https://t.co/KBJyMGiBr6'"
716621624339001344,2016-04-03 13:41:24,"b'Forum on Cybersecurity Concerns in Local Governments, 8:30-11:00 Fri. 4/15, Columbus Center, 701 E. Pratt St.\nBaltimore #UMBC'"
714086457770688512,2016-03-27 13:47:33,b'Phd student Prajit Kumar Das talk on detecting Android app malware by analyzing system calls #UMBC #ebiquity https://t.co/2mQGtIOs2e'
711328149351620608,2016-03-19 23:07:01,"b'time change: #UMBC #ebiquity: Vlad Korolev, Introduction to Microservices Architecture, 10:00am Mon 3/21, ITE 346 https://t.co/aXY3lgXYgA'"
711230186465923072,2016-03-19 16:37:45,"b'#UMBC #ebiquity mtg: Vlad Korolev, Introduction to Microservices Architecture, 10:30am Mon, 21 March 2016, ITE 346 https://t.co/aXY3lgXYgA'"
703568962324471808,2016-02-27 13:14:46,"b'#UMBC #CSEE PhD student Sunil Gandhi, generating image descriptions using deep neural networks, 10:30 Mon Feb 29 https://t.co/7QiGf52pvT'"
699963078822256640,2016-02-17 14:26:17,"b'Detecting Botnets Using a Collaborative Situational-Aware IDPS, Conf. Information Systems Security and Privacy, 2016 https://t.co/laHjFSc3Lc'"
699224125202685952,2016-02-15 13:29:57,"b'#UMBC PhD student Ramin Ayanzadeh talks on his research involving memetic algorithms at 10:30 on Monday, 22 Feb 2016 https://t.co/k1p7FMd1Dv'"
681542827797528576,2015-12-28 18:30:47,"b'New: Sandeep Nair, Sudip Mittal, Anupam Joshi, Using Data Analytics to Detect Anomalous States in Vehicles https://t.co/7tvPa7Qa7o #ebiquity'"
681541943231442949,2015-12-28 18:27:16,b'Using Data Analytics to Detect Anomalous States in Vehicles https://t.co/7tvPa7Qa7o'
677307640192573440,2015-12-17 02:01:39,"b'Z. Syed, A. Padia, T. Finin, L. Mathews, A. Joshi, UCO: Unified Cybersecurity Ontology, AI for Cyber Security https://t.co/fxJqrfbYFn #UMBC'"
672622454062321665,2015-12-04 03:44:24,"b'Megan Zimmerman on using Amazon Echo as interface to personal assistant agents, 10:30am Mon, Dec 7 #UMBC #EBIQUITY https://t.co/W7qgTCPNnq'"
671003443805478912,2015-11-29 16:31:02,"b'Aditi Gupta, Assessing Credibility of Content on Twitter using Automated Techniques, 10:30 Mon 11/30 #UMBC #ebiquity https://t.co/C9eOwh8j7S'"
670756114850557952,2015-11-29 00:08:14,"b'Robert Holder PhD defense, Plan Adaptation through Offline Analysis of Potential Plan Disruptors, 9a Wed 12/9  #UMBC https://t.co/0THTp4Lrbq'"
668092655524515841,2015-11-21 15:44:36,"b'Piyush Nimbalkar, Semantic Interpretation of Structured Log Files, MS Thesis, #CSEE #UMBC 2015-08.   https://t.co/vYtn2JcSZi'"
667745888639582209,2015-11-20 16:46:40,"b'Zhiguang Wang and Hang Gao, introduction to deep learning &amp; applications to vision, speech &amp; NLP. 10am Mon Nov 23, https://t.co/rK9cr2c50j'"
663491049805840384,2015-11-08 22:59:27,"b'paper: Zareen Syed et al, Supporting Situationally Aware Cybersecurity Systems, Tech Report, #UMBC, Sept 2015 https://t.co/OXZd81L8IZ'"
662461561643081732,2015-11-06 02:48:38,"b'Zareen Syed talks, unsupervised approaches to automatically extract structured summaries from text, 11/9 #umbc https://t.co/RH9HGf1NuZ'"
660829993748951041,2015-11-01 14:45:22,b'Knowledge Extraction from Cloud Service Level Agreements https://t.co/JuOFsqhDKM'
660300619228446720,2015-10-31 03:41:50,"b""In this week's ebiquity meeting, Tim Finin will talk about the Kelvin information extraction system, ITE346 #UMBC https://t.co/MAxA0VL0vM"""
659791323378147328,2015-10-29 17:58:04,"b'#UMBC #CSEE Abhay Kashyap PhD proposal: Lyrics Augmented Multi-modal Music Recommendation,1pm Fri 30 Oct ITE325 https://t.co/UuwDeiYoSU'"
658410837804191744,2015-10-25 22:32:31,"b'Sandeep Nair, securing the cyber-physical systems in modern vehicles, 10:30am Mon., 26 Oct. 2015 in ITE346, #UMBC https://t.co/8fIUfXLivM'"
657792239549161472,2015-10-24 05:34:25,"b'Robust Semantic Text Similarity Using LSA, Machine Learning &amp; Linguistic Resources, Language Resources &amp; Evaluation https://t.co/O8zLS4r8mF'"
655181033156026368,2015-10-17 00:38:25,"b'Abhay Kashyap, Demystifying Word2Vec - A Hands-on Tutorial, 10:30 Mon Oct 19, ITE 456, #UMBC #ebiquity meeting http://t.co/1mP8cURygR'"
648863433140629504,2015-09-29 14:14:32,b'Beyond NER: Towards Semantics in Clinical Text http://t.co/rJdfK3lh8k'
647897315668303876,2015-09-26 22:15:32,"b'Prajit Kumar Das, Is your personal data at risk? App analytics to the rescue, 10:30am Mon 9/28, ITE 346 #UMBC #CSEE http://t.co/GU4RDxlKl8'"
642684442121773056,2015-09-12 13:01:26,b'talk: Attribute-based Fine Grained Access Control for Triple Stores http://t.co/jnqCHdivIT'
638853525989105664,2015-09-01 23:18:44,b'SVM-CASE: An SVM-based Context Aware Security Framework for Vehicular Ad-hoc Networks http://t.co/XHMcp8ECG5'
609381573243314176,2015-06-12 15:27:43,"b'What Is Code? A simple explanation in 38,000 words. http://t.co/5h1jH97NoS http://t.co/uDflmwBQd2'"
609215553484509184,2015-06-12 04:28:01,b'Schema-free query: ESWC Semantic Web Evaluation Challenge on Schema-agnostic Queries for LOD http://t.co/Rjzk9SvSNR http://t.co/nCryIcEV1w'
608991543450566656,2015-06-11 13:37:53,"b'New paper: Travis Wolfe et al., Interactive Knowledge Base Population, arXiv:1506.00301, 2015 http://t.co/qGWshmDk3w http://t.co/jxs6C05NQV'"
608663372188557312,2015-06-10 15:53:51,"b'Laura Zavala et al, From Position to Place-Oriented Mobile Computing, AI Magazine, v36n2, 2015 http://t.co/g89QzY7K7G http://t.co/3XAB0Ql3IB'"
608095540891537408,2015-06-09 02:17:29,b'Hot Stuff at ColdStart http://t.co/DIPQxWU5ZU'
607891986289442816,2015-06-08 12:48:38,"b'Paper: Laura Zavala et al., Platys: From Position to Place-Oriented Mobile Computing, AI Magazine, v36, n2, 2015 #url'"
607547262231842816,2015-06-07 13:58:49,"b""UMBC's Schema Free Querying System, 2015 ESWC Semantic Web Evaluation Challenge on  Schema-agnostic Queries over LOD http://t.co/ZiguRU6Pii"""
607280790469283840,2015-06-06 20:19:57,"b'New paper: Travis Wolfe et al., Interactive Knowledge Base Population,  arXiv:1506.00301, May 2015. http://t.co/7O3g3bmjip'"
607191734976712704,2015-06-06 14:26:05,"b'Querying RDF Data with Text Annotated Graphs, 27th Conf on Scientific and Statistical Database Management, June 2015 http://t.co/lGNRBbS2NO'"
606822914634170368,2015-06-05 14:00:31,"b'Discovering &amp; Querying Hybrid Linked Data, 3rd ESWC Workshop on Knowledge Discovery &amp; Data Mining Meets LOD,  2015. http://t.co/vTNwFoaJg4'"
605361210385657856,2015-06-01 13:12:14,"b'New paper: Zareen Syed et al, Discovering &amp; Querying Hybrid Linked Data, Know@LOD Workshop, ESWC, June 2015. http://t.co/JDKautlGOY'"
604305731907633152,2015-05-29 15:18:08,b'Initial impressions: Android M permissions http://t.co/HG8C5riN7c'
600023885522808835,2015-05-17 19:43:36,"b'Prof Amit Sheth, Wright State Univ., Transforming Big Data into Smart Data, 11am Tue May 26, ITE325, #CSEE #UMBC http://t.co/09XwwryCir'"
597931204655067136,2015-05-12 01:08:02,"b""Clare Grasso:  'Information Extraction from Dirty Notes for Clinical Decision Support' 10am Tue 5/12, ITE345, UMBC http://t.co/EofFcWKnsj"""
592906435740184579,2015-04-28 04:21:24,"b'Ankur Padia on Ontology Learning, 10am ITE346 http://t.co/Z2JEFifb1v'"
592024522972336128,2015-04-25 17:57:00,b'PhD defense: Semantic Resolution Framework for Integrating Manufacturing Service Capability Data http://t.co/Ias2mSwGD5'
589987627882930176,2015-04-20 03:03:06,b'Access control for a triplestore linked data fragments interface http://t.co/q3Q4Mazvn6'
586243480952901632,2015-04-09 19:05:12,b'RT @umbccsee: Professor Tim Oates writes in a Techcrunch article that we should stop fearing AI #UMBC #CSEE   http://t.co/nQnkFk1oeM'
585223487716995072,2015-04-06 23:32:07,"b'Preventing SQLIA and OJVMWCU, a web service utility for Oracle RDBMS http://t.co/B2dxVvMTh9'"
583840786753658880,2015-04-03 03:57:45,"b'Satyapanich, Gao &amp; Finin, Ebiquity: Paraphrase and Semantic Similarity in Twitter using Skipgram, SemEval, ACL, 2015. http://t.co/GUnKhaIwf3'"
582998070465462273,2015-03-31 20:09:06,"b'RT @timFinin: We asked for an Internet of smart, autonomous, agents working on our behalf and they gave us an Internet of Products https://\xe2\x80\xa6'"
581259937948528641,2015-03-27 01:02:23,"b""Facebook's Yann LeCun on Digital Companions, AI and Emotions http://t.co/0G05Inpb0z"""
579818008480243712,2015-03-23 01:32:40,"b'Chuan Yue (U. Colorado CS): Measurement of Vulnerabilities &amp; Design of Usable Systems, 12p Mon 3/23 #UMBC #CSEE http://t.co/PJXhIqbxmh'"
578908955960819712,2015-03-20 13:20:25,"b'RT @umbccsee: 37th Annual #UMBC Graduate Research Conference takes place 9-5 on Wed, 3/25. Presentations, posters, food &amp; more http://t.co/\xe2\x80\xa6'"
578307328610545664,2015-03-18 21:29:46,b'#NSF to require research articles be put in a public access compliant repository with machine-readable metadata http://t.co/ckM7dYiSxo'
575695613502865408,2015-03-11 16:31:44,"b'Varish Mulwad, PhD: TABEL-A Domain Independent and Extensible Framework for Inferring the Semantics of Tables, #UMBC http://t.co/zQEima3g0J'"
575462564663951362,2015-03-11 01:05:41,"b'Joshi &amp; Pearce, Automating Cloud Service Level Agreements using Semantic Technologies, IEEE CLaw Workshop, March 2015 http://t.co/ckhftW7FBE'"
570450306963787777,2015-02-25 05:08:46,b'PhD proposal: User Identification in Wireless Networks http://t.co/6p7tG7nCFp'
567148733180444672,2015-02-16 02:29:29,"b'talk: Studying Internet Latency via TCP Queries to DNS, 1:30pm Fri 2/27 http://t.co/Up6J8KUEeA'"
560126243396677634,2015-01-27 17:24:37,"b'RT @umbccsee: Prof Banerjee, Robucci &amp; Patel receive TEDCO grant with JHU to develop wearable systems for sleep quality monitoring http://t\xe2\x80\xa6'"
559947281466523648,2015-01-27 05:33:29,b'Microsoft HoloLens: Was it imagined in the past? http://t.co/YMiiExebJm'
559403483523452928,2015-01-25 17:32:38,"b'Mid-Atlantic Student Colloquium on Speech, Language &amp; Learning,, Fri. 1/30 http://t.co/h41tlVmpXz'"
557759726751346690,2015-01-21 04:40:56,b'New post: Baltimore-area Hadoop Users Group Meetup http://t.co/8DKZBg5z4D'
557721320004517888,2015-01-21 02:08:19,"b'Ontology Summit 2015: Standards for the Internet of Things, 12:30p EDT 2015-01-21 (online seminar) #IoT #ontology http://t.co/qURJLd51JF'"
556491899167850496,2015-01-17 16:43:02,b'New post: Facebook releases GPU-optimized deep learning tools http://t.co/o9YRcXONTK'
556086531136700416,2015-01-16 13:52:15,b'RT @timFinin: Big data is like people -- interrogate it hard enough and it will tell you whatever you want to hear.'
555841200364998656,2015-01-15 21:37:23,b'RT @timFinin: Google Glass sales halted but firm says kit is not dead. http://t.co/fUxLF9JHV4'
555428424098283520,2015-01-14 18:17:10,b'New post: 2015 Ontology Summit: Internet of Things: Toward Smart Networked Systems and Societies http://t.co/V8Gz3Jngvn'
552459762533953537,2015-01-06 13:40:46,b'New post: 1100-line Perl emulator for BBN-LISP runs original Doctor program http://t.co/ZP066XFUTA'
551482994150871041,2015-01-03 20:59:26,"b""New post: Exploring the meanings of 'geek' vs. 'nerd' http://t.co/io1UGYdRbA"""
549718275077439489,2014-12-30 00:07:04,b'New post: PhD defense: Varish Mulwad -- Inferring the Semantics of Tables http://t.co/iebhCGI9MY'
546867473723953153,2014-12-22 03:19:00,"b'New post: DOCTOR for BBN LISP, circa 1966 http://t.co/YMP5iZkz9v'"
544537662670249984,2014-12-15 17:01:10,b'New post: Semantics for Privacy and Shared Context http://t.co/LRMTWZqwoN'
543788388072312833,2014-12-13 15:23:49,b'New post: UMBC seeks nine new computing faculty http://t.co/YYPVPjm0jL'
395403354698170368,2013-10-30 04:14:40,b'Ken Zatyko talks on Cloud Forensics 12pm Fri Nov 1 ITE229 UMBC http://t.co/WuO5uPP1hE'
390461112858456064,2013-10-16 12:55:58,b'UMBC CSEE Dept. seeks new faculty: 4 in Computer Science and 1 in Electrical and Computer Engineering. Details at http://t.co/4tMJa226ml'
362947367768555521,2013-08-01 14:46:10,"b'New paper: V. Mulwad, T. Finin, A. Joshi, Semantic Message Passing for Generating Linked Data from Tables, ISWC, 2013 http://t.co/b41wMW1DIr'"
346288447411068928,2013-06-16 15:29:34,"b'RT @umbccsee: Prof Eddy Karnieli, MD talks on ""Personalized Medicine - the future is already here"" 2:30pm June 20, ITE325b, UMBC http://t.c\xe2\x80\xa6'"
345168099454091265,2013-06-13 13:17:42,b'RT @umbccsee: UMBC CSEE Dept needs CS adjunct faculty/instructors for new sections of Fall 2013 undergrad courses.  Apply online. http://t.\xe2\x80\xa6'
344136363542712321,2013-06-10 16:57:57,"b""RT @umbccsee: Washington Post on UMBC CSEE Prof Hillol Kargupta's Agnik, which develops systems to datamine info from auto sensors http://t\xe2\x80\xa6"""
344089519013900288,2013-06-10 13:51:48,"b'UMBC and UCSD students present tutorials on technologies underlying ongoing CHMPR projects, 1-5 Wed ITE456, UMBC. http://t.co/JLBlxDdQXn'"
342858567033962496,2013-06-07 04:20:27,"b""RT @umbccsee: Scholarships for 2013 Grace Hopper Celebration of Women in Computing Conference (Oct '13, Minneapolis). Apply by 6/16 http://\xe2\x80\xa6"""
342388586471116800,2013-06-05 21:12:54,"b'Shiming Yang PhD defense, On Prediction and Estimation for Datastreams Using Sparsity and Structure, 10:30am 6/6 UMBC http://t.co/g0sXtBtf4X'"
342113079888326656,2013-06-05 02:58:09,"b'Adam Shook defends MS thesis, Nimbus: Scalable, Distributed, In-Memory Data Storage for Hadoop, 1:30 Thur 6/6 UMBC http://t.co/gPGqQx8w8U'"
341882975325130752,2013-06-04 11:43:47,b'RT @timFinin: http://t.co/zFu6lmsEq9  \xe2\x99\xa5 JSON-LD http://t.co/rQmZhv7RQT'
341314359978496001,2013-06-02 22:04:19,"b'RT @UMBCCC: Puneet Sharma defends MS thesis: A Multilayer Framework to Catch Data Exfiltration, 10:30am 6/5 #UMBC #cybersecurity http://t.c\xe2\x80\xa6'"
339730171336736768,2013-05-29 13:09:19,b'RT @journalWebSem: 5 Preprints from the Journal of Web Semantics special issue on evaluation of semantic technologies #semanticweb #JWS htt\xe2\x80\xa6'
338133805070163968,2013-05-25 03:25:56,"b'Ravendar Lal defends thesis, Extracting cybersecurity related entities, terms and concepts from text, Tue 5/28 ITE325 http://t.co/Eg99C9wbnF'"
337560918076579840,2013-05-23 13:29:29,"b'Things, not strings: Google Top Charts uses the Knowledge Graph for entity recognition and disambiguation #semantic\nhttp://t.co/k70mBDAHd8'"
336576132847644672,2013-05-20 20:16:18,b'RT @umbccsee: UMBC Artemis Project is a summer (6/24-7/26) camp for rising 9th grade girls interested in learning about computing http://t.\xe2\x80\xa6'
335428272601051136,2013-05-17 16:15:06,"b'Gmail adds support for embedding semantic data in JSON-LD and Microdata, enabling smarter email-driven applications http://t.co/6oGCTUeSXb'"
335010444949467136,2013-05-16 12:34:48,b'RT @umbccsee: Google &amp; NASA set up Quantum AI Lab to study quantum computing for machine learning using a D-Wave Systems computer http://t.\xe2\x80\xa6'
334122141098315777,2013-05-14 01:45:00,"b'Yan Kang PhD proposal, A Semantic Resolution Framework for Manufacturing Capability Data Integration, 10:30 5/14 UMBC http://t.co/suHgEeD6bO'"
333004100411207681,2013-05-10 23:42:19,b'RT @timFinin: Why Are We Still Waiting for NLP? asks Linguist Geoffrey Pullum promises a partial answer in his column next week http://t.co\xe2\x80\xa6'
332863677961211905,2013-05-10 14:24:19,"b'Yichuan Gui PhD proposal, Training Neural Networks and Recurrent Deep Learning Machines, 9:30 Thur 5/16 ITE325b UMBC http://t.co/L9jc3afr4E'"
332346691988639744,2013-05-09 04:10:00,"b'Sandhya Krishnan defends her MS thesis, Social Media Analytics: Digital Footprints, at 9am Mon 5/13 ITE325b UMBC http://t.co/RYDfYVz8fl'"
332160634915520513,2013-05-08 15:50:41,"b""See and try apps, games &amp; systems from Prof. Banerjee's graduate Mobile Computing class, 12:30-2:00 Tue 5/14, ITE210 http://t.co/KhflFgJsNh"""
331640615345463297,2013-05-07 05:24:18,b'RT @timFinin: Big data is what happened when the cost of storing information became less than the cost of making the decision to throw it a\xe2\x80\xa6'
330664355995729921,2013-05-04 12:45:00,"b'New paper: Paul McNamee et al., KELVIN: a tool for automated knowledge base construction, NAACL-HLT, June 2013. http://t.co/80PvbgpK8e'"
330315887951351810,2013-05-03 13:40:19,"b'Semantic Textual Similarity Systems, L. Han, et al., 2nd Joint Conf. on Lexical and Computational Semantics, 2013 http://t.co/Y4h39GaJsf'"
330310363432226816,2013-05-03 13:18:22,"b""A technology/marketing consultant takes a critical look at Facebook's graph search on  the PBS mediashift site. http://t.co/5Bar7lcoYe"""
330167609473499138,2013-05-03 03:51:06,b'UMBC WebBase corpus has English paragraphs with  ~3B POS tagged words from the Stanford WebBase Feb 2007 crawl http://t.co/zECynwqm6v'
329583739522912257,2013-05-01 13:11:01,"b""Computing Research Association's 2012 Taulbee Survey report, TL;DR version: many more students, more degrees. http://t.co/xHmod2pBPg"""
329455539664875522,2013-05-01 04:41:36,b'The first web page was restored &amp; udpated for current browsers as part of a project to celebrate 20 years of the Web http://t.co/SWn5qW4We9'
329066683769700354,2013-04-30 02:56:25,b'Facebook engineers describe the human language processing techniques being used in the new FB graph search. http://t.co/HzeuOdlKAL'
328868941617311744,2013-04-29 13:50:40,"b""Text was great, now, it's out of date, semantic search is the thing this year. http://t.co/0gri0BSn0f"""
327768018618834945,2013-04-26 12:55:59,b'New paper: Faking Sandy: Characterizing and Identifying Fake Images on Twitter during Hurricane Sandy #umbc #ebiquity http://t.co/qUUcaAERSO'
327767884317200384,2013-04-26 12:55:27,"b""New paper: @I seek 'fb.me': Identifying Users across Multiple Online Social Networks, #UMBC #ebiquity http://t.co/53oiX2IDyA"""
327505958450384896,2013-04-25 19:34:39,b'On identifying fake or compromised Twitter accounts being used to send malicious tweets. #ebiquity #umbc http://t.co/bxWN50SAqW'
327455729797713920,2013-04-25 16:15:04,"b'Prof Alfred Aho (Columbia, the \'a\' in Unix\'s awk command) talks on ""Quantum Computer Compilers"", 3pm 4/25 ITE456 UMBC http://t.co/i8FAXRaZCk'"
326663774713049089,2013-04-23 11:48:07,"b'Maksym Morawski defends MS thesis, Modeling Individual Nodes in Dynamic Link Prediction, 2pm Thur 4/25 ITE 325b UMBC http://t.co/yuc4eSNnyf'"
