id,created_at,text
745664542466674689,2016-06-22 17:07:35,b'@IOTWebinars Thanks for helping get the word out!  Should be a great webinar today! https://t.co/TuK3xEFir8'
745664291118841856,2016-06-22 17:06:35,b'@IoTBlogs - Thanks for the share! https://t.co/8L5O7s1Anh'
745657918171676672,2016-06-22 16:41:16,b'@IOTWebinars - @VitriaTech Webinar on #IotAnalytics - Today @ 11AM Pacific - https://t.co/DyTF3sd4XO'
745654997296254976,2016-06-22 16:29:39,"b""Today's the Day! Don't miss @VitriaTech #IoTAnalytics #Saas Webinar - Today at 11AM Pacific https://t.co/DkU26t8brM"""
743491804377546752,2016-06-16 17:13:54,b'Insightful article by @SYSCONmedia on barriers to #IoTadoption in #manufacturing: OT vs IT - https://t.co/UhvEU1dEGj https://t.co/tN6TGCeNUG'
743195860989845506,2016-06-15 21:37:55,b'@InfinitiveRocks does a nice job of articulating the natural marriage between #Cloud &amp; #Iot  https://t.co/PJc2C1yyji https://t.co/amFz61yFcE'
742872114764599296,2016-06-15 00:11:28,b'Great article by @raphaelc44 for @RTInsights on the future of #Utilities being all about #RealTimeAnalytics \nhttps://t.co/9dvqcfs0e3'
742845271068053504,2016-06-14 22:24:48,b'#IoT #Analytics research showing the movement to prescriptive analytics.  https://t.co/MEmLRzb7fv @OxfordEconomics @verizon@alexscroxton'
740306196205207552,2016-06-07 22:15:26,b'Recognizing the full potential of #IoT will indeed require extending past confined spaces. https://t.co/soFrXgcdMr'
740286146186477570,2016-06-07 20:55:45,b'Signup now: How to create #IoT Analytics Applications on the @VitriaTech #IoTAnalytics #Cloud Solutions on 6/22 https://t.co/601i2V6HEG'
739912155466633216,2016-06-06 20:09:39,b'The pace of change in the #IoT Landscape is picking up \xe2\x80\x93 wondering how this big change will accelerate the market\xe2\x80\xa6 https://t.co/R5lNGUMVuK'
739911015337492480,2016-06-06 20:05:07,b'Looking forward to the Upcoming @IoTEvolution Expo. Our CTO Dale Skeen will be presenting on IoT Analytics - https://t.co/26BFluebaU'
739894991904854016,2016-06-06 19:01:27,b'Sensor data w/out wider context is indeed useless. Great article on getting real business value from IoT@NickJHeath https://t.co/FUbMjWK00y'
739230921962848256,2016-06-04 23:02:40,"b""RT @FogAnalyticData: Can't wait for the @VitriaTech session at Fog Computing Analytics &amp; Data Conference: Introduction to IoT analytics!  h\xe2\x80\xa6"""
739128242347479040,2016-06-04 16:14:39,"b'RT @FogAnalyticData: Advanced #IoT Analytics \xe2\x80\x94 Predictive, Prescriptive, and Machine Learning - join the discussion with @VitriaTech https:\xe2\x80\xa6'"
697846654439821313,2016-02-11 18:16:22,"b'Evolution of #IoT #Analytics - Discover ""best practices"" of IoT Analytics,\nhttps://t.co/M9u3THmYJi'"
687088047083552768,2016-01-13 01:45:30,b'Check out our new video on #IoT challenges and opportunities - https://t.co/dIWHWn7Q0v - Analytics is the key'
651495670147252224,2015-10-06 20:34:06,b'RT @ThingsExpo: Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #BigData #IoT #M2M #API #Java #Linux #Microservices #In\xe2\x80\xa6'
651495658516410368,2015-10-06 20:34:03,b'RT @ThingsExpo: Vitria Tech Interview with @IoT2040 \xe2\x96\xb8 https://t.co/v99B3hpjIO @VitriaTech #BigData #IoT #M2M #API #WebRTC #Microservices #I\xe2\x80\xa6'
651495640657084416,2015-10-06 20:33:59,b'RT @ThingsExpo: Announcing @VitriaTech to Exhibit in Silicon Valley \xe2\x80\x94#BigData #IoT #M2M #API #Wearables #WebRTC #InternetOfThings http://t.\xe2\x80\xa6'
648539953094197248,2015-09-28 16:49:08,b'RT @ThingsExpo: [video] Roger Strukhoff interviews @VitriaTech \xe2\x96\xb8 http://t.co/OMPTgi3ETX #IoT #M2M #RTC #BigData #WebRTC #Microservices #Int\xe2\x80\xa6'
648146241566609408,2015-09-27 14:44:40,b'RT @CloudExpo: Vitria to Exhibit in Silicon Valley \xe2\x80\x94@VitriaTech #BigData #IoT #M2M #API #RTC #Wearables #WebRTC #InternetOfThings http://t.\xe2\x80\xa6'
647481635068207105,2015-09-25 18:43:46,b'How to Fast Track Your Path to a Smart Grid by Leveraging the Analytics Value Chain - http://t.co/xC3f2kOvnR'
646742951406764032,2015-09-23 17:48:30,b'RT @TheIoT: [session] Delivering Value in the Internet of Things By @VitriaTech | @Things... https://t.co/wcQ7iV5h4z #IoT'
646742930623995904,2015-09-23 17:48:25,b'RT @Things_Internet: #IoT [session] Delivering Value in the Internet of Things By @VitriaTech | @ThingsExpo #IoT #tech http://t.co/KMxsSpcX\xe2\x80\xa6'
646742915113484288,2015-09-23 17:48:21,b'RT @TheIoT: [session] Delivering Value in the Internet of Things By @VitriaTech | @Things... https://t.co/gwY1EXsYUO #IoT'
646742858993672196,2015-09-23 17:48:08,b'RT @ThingsExpo: [session] Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #IoT #M2M #API #BigData #RTC #Java #WebRTC #I\xe2\x80\xa6'
646742836151455744,2015-09-23 17:48:02,b'RT @CloudExpo: Vitria to Exhibit in Silicon Valley \xe2\x96\xb8 http://t.co/v2bIdKKPZK @VitriaTech #Cloud #BigData #IoT #M2M #API #Microservices #Inte\xe2\x80\xa6'
646742799510016002,2015-09-23 17:47:53,b'RT @ThingsExpo: The Analytics Value Chain - Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #BigData #IoT #M2M #API #In\xe2\x80\xa6'
646742777661931520,2015-09-23 17:47:48,b'RT @CloudExpo: Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/lm1xkDDPyp @VitriaTech #BigData #IoT #M2M #API #RTC #Wearables #Microservices #\xe2\x80\xa6'
646742710884413442,2015-09-23 17:47:32,b'RT @ThingsExpo: Announcing @VitriaTech to Exhibit in Silicon Valley \xe2\x80\x94#BigData #IoT #M2M #API #Wearables #WebRTC #InternetOfThings http://t.\xe2\x80\xa6'
646742672443633664,2015-09-23 17:47:23,"b""RT @ThingsExpo: Stop by @VitriaTech's booth in Silicon Valley for a free screwdriver set! http://t.co/TfeYRvcgxH #IoT #M2M #API #BugData #I\xe2\x80\xa6"""
646742632971010049,2015-09-23 17:47:14,b'RT @ThingsExpo: Analytics Value Chain - Key to Delivering Value in IoT By Dale Skeen\xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #IoT #M2M #API #In\xe2\x80\xa6'
645626813671051264,2015-09-20 15:53:22,b'RT @ThingsExpo: [video] @IoT2040 interviews @VenkatEswara9 of @VitriaTech \xe2\x96\xb8 http://t.co/OMPTgi3ETX #IoT #M2M #API #WebRTC #Microservices #I\xe2\x80\xa6'
645626790451396608,2015-09-20 15:53:16,b'RT @ThingsExpo: Vitria Technology to Present in Silicon Valley \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #BigData #IoT #M2M #API #Microservices \xe2\x80\xa6'
645626757035397120,2015-09-20 15:53:08,b'RT @ThingsExpo: Key to Delivering Value in IoT w/ @VitriaTech \xe2\x96\xb8 http://t.co/s77pbZSvKm #BigData #IoT #M2M #API #Java #Linux #Microservices \xe2\x80\xa6'
645626741231259648,2015-09-20 15:53:04,b'RT @ThingsExpo: Vitria Tech Interview with @IoT2040 \xe2\x96\xb8 https://t.co/v99B3hpjIO @VitriaTech #BigData #IoT #M2M #API #WebRTC #Microservices #I\xe2\x80\xa6'
644939678181777408,2015-09-18 18:22:56,b'RT @ThingsExpo: Vitria to Present @ThingsExpo \xe2\x96\xb8 http://t.co/s77pc0a6BU @VitriaTech #BigData #IoT #M2M #API #RTC #WebRTC #Microservices #Int\xe2\x80\xa6'
644939586255220736,2015-09-18 18:22:34,b'RT @ThingsExpo: Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #BigData #IoT #M2M #API #Java #Linux #Microservices #In\xe2\x80\xa6'
643488500290031617,2015-09-14 18:16:28,b'RT @CloudExpo: Join Vitria in Silicon Valley \xe2\x96\xb8 http://t.co/v2bIdKKPZK @VitriaTech #Cloud #BigData #DevOps #IoT #M2M #API #Microservices #In\xe2\x80\xa6'
643488478500659200,2015-09-14 18:16:23,b'RT @CloudExpo: Vitria Technology to Present @ThingsExpo \xe2\x96\xb8 http://t.co/lm1xkDDPyp @VitriaTech #BigData #IoT #M2M #API #Microservices #Intern\xe2\x80\xa6'
642028811509370881,2015-09-10 17:36:11,b'RT @ThingsExpo: The Analytics Value Chain - Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #BigData #IoT #M2M #API #In\xe2\x80\xa6'
642019105072017408,2015-09-10 16:57:37,b'Can Advanced Analytics for IoT Drive Significant Business Value for Manufacturers? - http://t.co/ejMw5l8p2M'
641711744700706816,2015-09-09 20:36:17,b'RT @KirkDBorne: The #Analytics Value Chain \xe2\x80\x93 Delivering Value in #IoT: http://t.co/JX5PuwgfQu #BigData #DataScience by @VitriaTech http://t\xe2\x80\xa6'
641711701553864705,2015-09-09 20:36:06,b'RT @KirkDBorne: Streaming #Analytics Value Chain\xe2\x80\x94Multi-Stage Stream Processing = Value in #IoT: http://t.co/K60dH8JJto #BigData #DataScienc\xe2\x80\xa6'
639113761719062528,2015-09-02 16:32:49,b'RT @ThingsExpo: Vitria to Exhibit in Silicon Valley \xe2\x96\xb8 http://t.co/efECPltK01 @VitriaTech #BigData #IoT #M2M #API #DevOps #Microservices #In\xe2\x80\xa6'
639113743645827072,2015-09-02 16:32:45,b'RT @CloudExpo: Vitria to Exhibit in Silicon Valley \xe2\x96\xb8 http://t.co/v2bIdKteBa @VitriaTech #BigData #IoT #M2M #API #DevOps #Microservices #Int\xe2\x80\xa6'
636589463141937153,2015-08-26 17:22:09,b'Boosting Predictive 1-to-1 Marketing for #Telcos - http://t.co/mt9UlLAZPl'
636319393186639872,2015-08-25 23:29:00,b'How to Boost Your Predictive 1-to-1 Marketing - http://t.co/mt9UlLAZPl'
635856357468569600,2015-08-24 16:49:03,b'Is Advanced Analytics the Answer to Boosting Predictive 1-to-1 Marketing? - http://t.co/mt9UlLSBdV'
633681777593217024,2015-08-18 16:48:03,b'RT @ThingsExpo: [session] The Analytics Value Chain - Key to Delivering Value in IoT \xe2\x96\xb8 http://t.co/s77pbZSvKm @VitriaTech #IoT #M2M #API #I\xe2\x80\xa6'
631153870631100420,2015-08-11 17:23:03,b'Advanced Analytics &amp; Operational Intelligence: A Perfect Marriage? - http://t.co/43g9NbRF1H'
629326489851334657,2015-08-06 16:21:42,b'RT @ThingsExpo: [video] http://t.co/a44guRpHmP Interview with @VenkatEswara9 \xe2\x96\xb8 http://t.co/OMPTgi3ETX @VitriaTech #BigData #IoT #M2M #API #\xe2\x80\xa6'
629326423501635585,2015-08-06 16:21:26,b'RT @ThingsExpo: Vitria to Exhibit in Silicon Valley \xe2\x96\xb8 http://t.co/efECPlc98t @VitriaTech #IoT #M2M #API #Java #Linux #WebRTC #Wearables #In\xe2\x80\xa6'
628662515723939840,2015-08-04 20:23:18,b'Advanced Analytics &amp; Operational Intelligence: A Perfect Marriage? - http://t.co/43g9NbRF1H'
626795185591062530,2015-07-30 16:43:12,b'Advanced #Analytics &amp; #OperationalIntelligence: A Perfect Marriage? - http://t.co/43g9NbRF1H'
618831796042489857,2015-07-08 17:19:32,b'Can a traditional #analytics approach empower business operations in the #IoT? http://t.co/t3kh0gcE41'
618158742064857089,2015-07-06 20:45:03,b'RT @ThingsExpo: [video] http://t.co/a44guRpHmP Interview with @VenkatEswara9 \xe2\x96\xb8 http://t.co/OMPTgi3ETX @VitriaTech #BigData #IoT #M2M #API #\xe2\x80\xa6'
616667774077767680,2015-07-02 18:00:29,b'Check out our new look and updated content for our Advanced Analytics for the #IoT &amp; #OperationalIntelligence - http://t.co/2VjNRBOiNq'
616019189296291840,2015-06-30 23:03:14,b'Interview w/ @VitriaTech at @ThingsExpo 2015 in NYC! https://t.co/eu4ySbp20H'
609026903794552833,2015-06-11 15:58:23,b'RT @CloudExpo: Booths You Must Visit !\n@VitriaTech \n#IoT #API #DevOps #Docker #Linux #Containers #Microservices #InternetOfThings http://t.\xe2\x80\xa6'
608673624375959552,2015-06-10 16:34:35,"b""Stop by @VitriaTech's booth @ThingsExpo for a free screwdriver set! Booth #330. http://t.co/5G3YW6ODg2"""
608673425746305024,2015-06-10 16:33:47,"b""Checkout @VitriaTech's #IoT #Analytics demo @ThingsExpo in NYC! Booth #330. http://t.co/m6LWF0BLEw"""
607613615651307520,2015-06-07 18:22:29,b'RT @ThingsExpo: Vitria to Exhibit @ThingsExpo \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #BigData #DevOps #IoT #M2M #API #Docker #Microservices #\xe2\x80\xa6'
607613572198367232,2015-06-07 18:22:19,b'RT @CloudExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/o9P2A85pGS @VitriaTech #CloudExpo #DevOps #IoT #M2M #API #SDN #Microservices #In\xe2\x80\xa6'
607613537230430210,2015-06-07 18:22:10,b'RT @ThingsExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #CloudExpo #DevOps #IoT #M2M #API #SDN #Microservices #I\xe2\x80\xa6'
601836398509891586,2015-05-22 19:45:53,b'RT @CloudExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/o9P2A8n0yq @VitriaTech #Cloud #BigData #DevOps #IoT #M2M #API #InternetOfThings \xe2\x80\xa6'
599322093298155522,2015-05-15 21:14:56,b'RT @ThingsExpo: Vitria to Exhibit @ThingsExpo \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #Cloud #BigData #DevOps #IoT #M2M #API #Microservices #I\xe2\x80\xa6'
598215244926685184,2015-05-12 19:56:43,b'RT @CloudExpo: Vitria @ThingsExpo NY Exhibitor \xe2\x96\xb8 http://t.co/o9P2A85pGS @VitriaTech #BigData #DevOps #IoT #M2M #API #WebRTC #Containers #In\xe2\x80\xa6'
595265754959745026,2015-05-04 16:36:30,b'IoT Evolution or Revolution? \xe2\x80\x93 Making the Thing Nervous System a Reality - http://t.co/raShNX94Nx'
593811178159091712,2015-04-30 16:16:32,b'RT @ThingsExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #Cloud #BigData #DevOps #IoT #M2M #API #Microservices #I\xe2\x80\xa6'
593164791906078720,2015-04-28 21:28:01,"b'Come checkout the @VitriaTech booth @ #IoTSummit15 in San Jose, CA http://t.co/zEIq13dICG'"
586230435098664960,2015-04-09 18:13:22,b'RT @ThingsExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/OjyL4pq4Rq @VitriaTech #Cloud #BigData #WebRTC #IoT #M2M #API #InternetOfThings\xe2\x80\xa6'
583732080204357633,2015-04-02 20:45:47,"b""RT @ThingsExpo: Vitria to Showcase 'Internet of Things' Analytics Platform \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #Cloud #BigData #IoT #M2M #\xe2\x80\xa6"""
583732042367574016,2015-04-02 20:45:38,b'RT @CloudExpo: Vitria to Exhibit @ThingsExpo New York \xe2\x96\xb8 http://t.co/o9P2A85pGS @VitriaTech #Cllouf #BigData #IoT #M2M #API #Microservices #\xe2\x80\xa6'
582942405323706370,2015-03-31 16:27:54,b'RT @ThingsExpo: Vitria to Exhibit in New York \xe2\x96\xb8 http://t.co/OjyL4pq4Rq @VitriaTech #Cloud #BigData #DevOps #IoT #M2M #API #InternetOfThings\xe2\x80\xa6'
578998124309561344,2015-03-20 19:14:44,"b""RT @ThingsExpo: [webinar] @VitriaTech 'Internet of Things' and #BigData Analytics #IoT #M2M #API #Microservices #InternetOfThings http://t.\xe2\x80\xa6"""
578997946584293376,2015-03-20 19:14:02,b'RT @ThingsExpo: Vitria to Exhibit @ThingsExpo New York \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #BigData #IoT #M2M #API #InternetOfThings http:\xe2\x80\xa6'
578688916141686784,2015-03-19 22:46:03,b'The Power of Fast #Analytics over Slow Data - http://t.co/XbGSOzxSKV #IoT'
571109019605037056,2015-02-27 00:46:15,"b""RT @ThingsExpo: Vitria to Showcase 'Internet of Things' Analytics Platform \xe2\x96\xb8 http://t.co/OjyL4p8tZS @VitriaTech #Cloud #BigData #IoT #M2M #\xe2\x80\xa6"""
568620076720480256,2015-02-20 03:56:05,b'@VitriaTech is hiring! - https://t.co/VHXKNP3z7G'
565593731223797761,2015-02-11 19:30:28,b'Streaming Analytics Value Chain - http://t.co/YllnTm9eHg #IoT'
564965793259999234,2015-02-10 01:55:16,b'Multi-Stage Stream Processing Drives Value in #IoT - http://t.co/YllnTmqPyO'
563110256625336322,2015-02-04 23:02:01,b'RT @KirkDBorne: Real Time Streaming #BigData #Analytics for actionable insights \xe2\x80\x94 3 demos at @VitriaTech http://t.co/TPidS8RdKL http://t.co\xe2\x80\xa6'
562660015278813184,2015-02-03 17:12:56,b'Data Lakes vs. Data Streams - http://t.co/zbjyMXI2DK #IoT'
560991630132391936,2015-01-30 02:43:22,b'The Next Big Thing in the Internet of Things.... - http://t.co/zbjyMXI2DK #IoT'
560832324473212929,2015-01-29 16:10:20,b'Case Study Presentation: Creating Value in the Internet of Things Using Real-Time Big Data Analytics - today at 12:10 pm EST #m2mevolution'
560827667902398464,2015-01-29 15:51:50,b'RT @M2MEvolution: .@VitriaTech keynote now at #M2MEvolution! Talking analytics with Dale Skeen! http://t.co/aVXXlh4owD'
560551305039454208,2015-01-28 21:33:40,b'[Vitria Keynote] The Next Big Thing in #IoT Real-Time #BigDataAnalytics -  1/28 at 9:30am EST Rm B121 http://t.co/ZVV7AidhS1 #M2MEvolution'
560169875591557120,2015-01-27 20:18:00,b'We\xe2\x80\x99re excited to sponsor @M2MEvolution in Miami &amp; meet top #m2m &amp; #iot experts. Stop by booth 108 this week &amp; meet the team #m2mevolution'
558314723209248768,2015-01-22 17:26:17,"b""RT @M2MEvolution: Some great keynotes on next week's schedule!  http://t.co/TNG9rwx15w @ILS_Technology @oracle @bbelec @VitriaTech @hp @Int\xe2\x80\xa6"""
557235568942141440,2015-01-19 17:58:07,b'[Report+Infographic] 2015 Real-Time #BigDataAnalytics &amp; #InternetofThings Insights http://t.co/dqDLk8DLpQ #IoT #IIoT http://t.co/JlnnDr4tRw'
556182103398682624,2015-01-16 20:12:01,b'Asset Performance Management with #IIoT and #BigData #Analytics http://t.co/ZRTpv0Sd6n'
555781419666903040,2015-01-15 17:39:51,b'Real-Time Cross Channel Customer Engagment (Part 4) #StreamingAnalytics + #PredictiveAnalytics http://t.co/0O1QxKXAUX http://t.co/okCHDUTQla'
553251100581584896,2015-01-08 18:05:15,b'Real-Time Cross-Channel Customer Engagement (Part 3) - #PredictiveAnalytics http://t.co/JqPCEzgoYc #retail http://t.co/q8kCPU5q2Y'
552213452643512321,2015-01-05 21:22:01,b'VC in 2015: Whitney Rockley of McRock Capital on the Industrial Internet of Things http://t.co/Jv9v8uI6VL via @WSJ'
547463953140285441,2014-12-23 18:49:12,"b""Season's greetings from Vitria and all the best for 2015! http://t.co/Z1xRpooVl3"""
547462170707890177,2014-12-23 18:42:07,b'Reality Check: Pursuing the industrial IoT market http://t.co/ox0SMEMExt #iiot #iot'
545303201038073857,2014-12-17 19:43:09,b'Real Time Cross Channel Customer Engagement (Part 2) - The Streaming Analytics Engine - http://t.co/tpgoOYdbmB #predictive #retailanalytics'
542793404023701504,2014-12-10 21:30:06,b'Real-Time Cross-Channel Customer Engagement Using #StreamingAnalytics &amp; #PredictiveAnalytics http://t.co/bFshfOrT8B http://t.co/iuX5We2syk'
540629025794703360,2014-12-04 22:09:38,b'RT @M2MEvolution: .@VitriaTech Joins #M2MEvolution as Diamond Sponsor  http://t.co/ZrXu3G362g'
537688673261613056,2014-11-26 19:25:44,b'Why we need to insert software into our discussion of the #IIoT @wired http://t.co/Gk7NnCZSv4 #BigData #Analytics #IoT'
535565758609121281,2014-11-20 22:50:01,b'How IoT Will Change Big Data Analytics - Enterprise Apps Today http://t.co/2ERftCYmWf'
531855748221767680,2014-11-10 17:07:46,"b""We're hiring! Know an awesome Product Marketer? See details here: http://t.co/etARSpZ5Pj"""
530780206131195904,2014-11-07 17:53:57,b'Predictive Analytics on Streaming Data: Value Proposition for Data Scientists http://t.co/tNuk2d0ojQ #predictiveanalytics #bigdata'
530098207435390978,2014-11-05 20:43:56,b'Two High-Tech Stories To Watch In 2015:  Digital and Industrial Internet of Things http://t.co/lAy3sfmrof via @forbes'
529736697295028224,2014-11-04 20:47:25,b'IoT and Big Answers among Top 10 Strategic Technology Trends for 2015 according to Gartner: http://t.co/hcVcgq8jnS'
528256598968651778,2014-10-31 18:46:02,b'Join Us: Nov 3rd (11:35) @TDWI Solution Summit for a case study on Using Big Data Predictive Analytics to Drive Superior Customer Experience'
528236669703450624,2014-10-31 17:26:50,b'RT @SmartDataCo: The Buck Stops with the Banks: How Streaming Analytics Detects Fraud and Keeps Customers Happy by @vitriatech http://t.co/\xe2\x80\xa6'
527166661590126592,2014-10-28 18:35:01,b'RT @McRockCapital: How the Internet of Things is Changing the Game for the Energy Sector http://t.co/c9mHzEAB3J #IIoT #IoT http://t.co/eH0X\xe2\x80\xa6'
527156747190796288,2014-10-28 17:55:37,b'[Forrester Big Data Analytics on IoT Webinar] Missed it live? The replay and slides are now available on-demand: http://t.co/SeR1c0prm5'
525345378518827008,2014-10-23 17:57:53,b'Thank you to @mgualtieri and everyone who participated in the Streaming Analytics on IoT webinar today! #IoTAnalytics'
525341645806391296,2014-10-23 17:43:03,b'#StreamingAnalytics for #SmartGrids: Equipment failure prediction with timely action can prevent catastrophic failures #IIoT #IoTAnalytics'
